0.	-0.0007000997669650462
0.5	-0.06795392224325722
1.	-0.1331413300610642
1.5	-0.1904833907107714
2.	-0.24033186287845404
2.5	-0.27905052088307275
3.	-0.3079981737367413
3.5	-0.32585257481255686
4.	-0.3309959541518096
4.5	-0.32521439956398257
5.	-0.30864136048655405
5.5	-0.2821555040991279
6.	-0.24497271782898503
6.5	-0.20142100051267345
7.	-0.15195444904623917
7.5	-0.10025730730242526
8.	-0.04594719930799646
8.5	0.00836614051150623
9.	0.062252603407093
9.5	0.11113180359392902
10.	0.15384349835280442
10.5	0.19078139418801296
11.	0.22018734223058734
11.5	0.2404952980529456
12.	0.25239674660430217
12.5	0.25572743438204626
13.	0.248707295710218
13.5	0.23532398700074303
14.	0.21362597904242792
14.5	0.18439698762792295
15.	0.14930282941912817
15.5	0.11054177850712836
16.	0.06948728887530453
16.5	0.02704715576531995
17.	-0.013239533483220203
17.5	-0.05512706293224393
18.	-0.09138250667471796
18.5	-0.12458915034297624
19.	-0.15095888460300388
19.5	-0.1730650181376422
20.	-0.18876359315421604
20.5	-0.1968383781346529
21.	-0.1978852495598766
21.5	-0.19061811851505214
22.	-0.17826948140956603
22.5	-0.16028783829070573
23.	-0.1374456918295018
23.5	-0.11043328567825382
24.	-0.08028309311460025
24.5	-0.048929030502506486
25.	-0.01554583254341969
25.5	0.01546588907638149
26.	0.047738453198150364
26.5	0.07566594059532838
27.	0.09986737196151604
27.5	0.1194907248519011
28.	0.1367600580207166
28.5	0.14727094082109887
29.	0.15227969855246568
29.5	0.1528550611582617
30.	0.1460703812420538
30.5	0.1360333709333076
31.	0.12192584790215305
31.5	0.10283590149719661
32.	0.08282939136909001
32.5	0.05759522703248247
33.	0.03335201584733769
33.5	0.007981880206719362
34.	-0.017489319125596883
34.5	-0.040529361765990965
35.	-0.06105397250202557
35.5	-0.07965910898772757
36.	-0.09566785700934645
36.5	-0.10615483959020452
37.	-0.11350306519380642
37.5	-0.1175915424055445
38.	-0.1170420114833695
38.5	-0.11291483142211252
39.	-0.10367700464043567
39.5	-0.09164676218856523
40.	-0.07674833085593347
40.5	-0.060472591628989394
41.	-0.041112951851768775
41.5	-0.02234986936811977
42.	-0.00319619063814221
42.5	0.015004687883566554
43.	0.033286142684711216
43.5	0.049616477231168944
44.	0.06384984512507319
44.5	0.07604464827035005
45.	0.08422200404735063
45.5	0.08974498274638427
46.	0.09074315986138873
46.5	0.0900229529739871
47.	0.08473680537030592
47.5	0.07795485276091482
48.	0.06810128903339802
48.5	0.05785980836477341
49.	0.043377174467962236
49.5	0.030007220212627972
50.	0.014986140234609662
50.5	0.00003390282651991245
51.	-0.01446694161791511
51.5	-0.029268385415419155
52.	-0.039806531300381115
52.5	-0.051613732136152154
53.	-0.05887392994993709
53.5	-0.06560200973374346
54.	-0.06921311053646666
54.5	-0.07090092509186738
55.	-0.06886539057648616
55.5	-0.0660170166383109
56.	-0.0604668085558313
56.5	-0.05219672144439588
57.	-0.042023848901962785
57.5	-0.032667653273008475
58.	-0.02065354825915032
58.5	-0.00888879901208481
59.	0.0027031967919472037
59.5	0.012537479505954997
60.	0.024015642926830436
60.5	0.032028100621868894
61.	0.04109558850472703
61.5	0.04695615550571227
62.	0.05051204508881751
62.5	0.053703361048564914
63.	0.05344329398602278
63.5	0.05297530157035581
64.	0.049344437710541283
64.5	0.044659950676936414
65.	0.038566267673156185
65.5	0.030763339420138463
66.	0.02403513640028572
66.5	0.013883177537601364
67.	0.006221959384047066
67.5	-0.0023948279907124396
68.	-0.011250104520478
68.5	-0.01914961453844712
69.	-0.025748975375525174
69.5	-0.032243988071050576
70.	-0.035924130756733015
70.5	-0.03926276129420606
71.	-0.042588714821542646
71.5	-0.042110006033579825
72.	-0.041094879715486254
72.5	-0.03744492393070831
73.	-0.034490973122465005
73.5	-0.028588711146591818
74.	-0.024234946213060313
74.5	-0.017505465842088157
75.	-0.010780921669497855
75.5	-0.0036979877910183583
76.	0.004261629759248264
76.5	0.0090653018780849
77.	0.016924897766505912
77.5	0.020814456628658946
78.	0.024839751049955783
78.5	0.029884204557152426
79.	0.030693219136803396
79.5	0.032149118392667646
80.	0.03210029285922295
80.5	0.030677576911631862
81.	0.028690864413637926
81.5	0.02658136661486467
82.	0.02179313196892975
82.5	0.017170712171959902
83.	0.012021168378665013
83.5	0.007086330761098493
84.	0.0010945626277266201
84.5	-0.003266725774556562
85.	-0.009488963237268597
85.5	-0.012667828248166074
86.	-0.01782677566101526
86.5	-0.020496294919510088
87.	-0.022114538000713488
87.5	-0.024489216762355482
88.	-0.025519494902465252
88.5	-0.025056763103872032
89.	-0.023088648177322424
89.5	-0.022707373651294147
90.	-0.02019151225171984
90.5	-0.0165041091464181
91.	-0.012554754933342752
91.5	-0.00843827484276545
92.	-0.00434318950170778
92.5	-0.001365942403848166
93.	0.0028289446938347174
93.5	0.007813937629270452
94.	0.010113495076020437
94.5	0.013985043875917404
95.	0.016688887934886685
95.5	0.017311948849784164
96.	0.01792145414699259
96.5	0.01836364256615075
97.	0.019661856117158226
97.5	0.018256469803937452
98.	0.017473699840482387
98.5	0.014896077242648728
99.	0.01315495475131409
99.5	0.008627661190181782
100.	0.006624902376020427
